symbol,funding_time_ms,funding_rate,mark_price
SOLUSDT,1746892800001,0.00010000,171.02073684
SOLUSDT,1746921600000,0.00010000,177.87069825
SOLUSDT,1746950400001,0.00010000,172.59454912
SOLUSDT,1746979200001,0.00005117,170.41000000
SOLUSDT,1747008000004,0.00003571,173.09405000
SOLUSDT,1747036800000,0.00006886,176.03000000
SOLUSDT,1747065600000,0.00010000,174.40000000
SOLUSDT,1747094400000,0.00008216,174.14000000
SOLUSDT,1747123200008,0.00010000,171.42000000
SOLUSDT,1747152000001,0.00004667,176.00333860
SOLUSDT,1747180800007,0.00010000,183.72067456
SOLUSDT,1747209600000,0.00010000,181.68896579
SOLUSDT,1747238400002,0.00002295,177.26000000
SOLUSDT,1747267200000,-0.00002267,176.52094781
SOLUSDT,1747296000003,0.00000924,170.34000000
SOLUSDT,1747324800000,0.00003324,172.14809737
SOLUSDT,1747353600001,-0.00001229,169.06000000
SOLUSDT,1747382400000,0.00008483,172.07000000
SOLUSDT,1747411200000,-0.00001038,172.01804474
SOLUSDT,1747440000000,-0.00004807,167.36287412
SOLUSDT,1747468800001,0.00003475,168.49000000
SOLUSDT,1747497600004,0.00001111,167.21177807
SOLUSDT,1747526400000,0.00002020,165.88000000
SOLUSDT,1747555200000,0.00007853,170.59000000
SOLUSDT,1747584000000,0.00005057,176.20000000
SOLUSDT,1747612800000,-0.00001197,173.24000000
SOLUSDT,1747641600006,-0.00013744,161.79328070
SOLUSDT,1747670400010,-0.00010509,164.09827851
SOLUSDT,1747699200000,0.00007217,166.71779649
SOLUSDT,1747728000002,0.00010000,167.30000000
SOLUSDT,1747756800000,-0.00002235,166.54000000
SOLUSDT,1747785600000,0.00006901,168.51000000
SOLUSDT,1747814400001,0.00009580,168.76000000
SOLUSDT,1747843200004,0.00009897,172.12000000
SOLUSDT,1747872000001,0.00007607,173.49895439
SOLUSDT,1747900800000,0.00010000,178.45000000
SOLUSDT,1747929600002,0.00010000,178.90873860
SOLUSDT,1747958400006,0.00010000,179.60000000
SOLUSDT,1747987200000,0.00010000,182.49000000
SOLUSDT,1748016000007,0.00010000,180.61000000
SOLUSDT,1748044800010,0.00010000,173.92919035
SOLUSDT,1748073600000,-0.00002064,173.84143860
SOLUSDT,1748102400003,0.00001263,176.23556053
SOLUSDT,1748131200004,0.00006352,175.81000000
SOLUSDT,1748160000000,-0.00003821,172.27191272
SOLUSDT,1748188800000,-0.00003651,170.21376447
SOLUSDT,1748217600000,-0.00000990,175.65000000
SOLUSDT,1748246400000,0.00001765,178.07513684
SOLUSDT,1748275200002,0.00008686,177.38000000
SOLUSDT,1748304000003,-0.00008877,174.80368026
SOLUSDT,1748332800001,-0.00002909,175.38000000
SOLUSDT,1748361600005,0.00010000,178.40000000
SOLUSDT,1748390400002,0.00010000,176.64447588
SOLUSDT,1748419200003,-0.00002762,173.81000000
SOLUSDT,1748448000002,-0.00013891,169.58000000
SOLUSDT,1748476800000,-0.00008565,172.12576447
SOLUSDT,1748505600006,0.00007947,172.17000000
SOLUSDT,1748534400000,-0.00003067,169.65000000
SOLUSDT,1748563200003,-0.00001093,166.62000000
SOLUSDT,1748592000003,-0.00005322,162.59000000
SOLUSDT,1748620800000,0.00003101,161.11000000
SOLUSDT,1748649600000,0.00003422,156.12199123
SOLUSDT,1748678400000,0.00001633,154.77000000
SOLUSDT,1748707200000,-0.00010143,155.52383728
SOLUSDT,1748736000001,-0.00006233,156.37000000
SOLUSDT,1748764800002,-0.00008005,154.35154326
SOLUSDT,1748793600000,-0.00004325,154.08000000
SOLUSDT,1748822400001,0.00004401,157.62000000
SOLUSDT,1748851200000,0.00004587,155.46115877
SOLUSDT,1748880000000,-0.00000375,153.09000000
SOLUSDT,1748908800000,0.00004371,156.74000000
SOLUSDT,1748937600000,0.00006746,159.75000000
SOLUSDT,1748966400001,0.00000576,162.12000000
SOLUSDT,1748995200000,-0.00004581,155.10815746
SOLUSDT,1749024000000,0.00005065,156.34891228
SOLUSDT,1749052800000,0.00001795,157.06000000
SOLUSDT,1749081600016,0.00001332,153.19000000
SOLUSDT,1749110400000,0.00003552,152.36000000
SOLUSDT,1749139200000,-0.00000604,150.81000000
SOLUSDT,1749168000002,-0.00006476,144.21257632
SOLUSDT,1749196800000,-0.00011387,147.29542281
SOLUSDT,1749225600006,-0.00001384,151.01787281
SOLUSDT,1749254400000,0.00006211,147.77000000
SOLUSDT,1749283200000,0.00001300,152.30123596
SOLUSDT,1749312000002,-0.00002393,150.92000000
SOLUSDT,1749340800000,-0.00000074,149.98000000
SOLUSDT,1749369600000,0.00004196,149.22000000
SOLUSDT,1749398400000,-0.00002649,150.63000000
SOLUSDT,1749427200000,0.00010000,152.39030175
SOLUSDT,1749456000001,0.00002864,150.78000000
SOLUSDT,1749484800001,0.00004810,154.92853640
SOLUSDT,1749513600000,0.00009077,161.09000000
SOLUSDT,1749542400001,0.00010000,158.39000000
SOLUSDT,1749571200003,-0.00000113,157.97000000
SOLUSDT,1749600000000,0.00010000,165.06000000
SOLUSDT,1749628800000,0.00010000,166.59149167
SOLUSDT,1749657600010,0.00010000,167.20000000
SOLUSDT,1749686400002,0.00005193,160.90971454
SOLUSDT,1749715200003,0.00003997,158.71141905
SOLUSDT,1749744000001,-0.00000202,156.94063377
SOLUSDT,1749772800000,-0.00001707,152.25097588
SOLUSDT,1749801600001,-0.00009270,144.92041659
SOLUSDT,1749830400004,0.00001064,147.09000000
SOLUSDT,1749859200000,0.00008928,148.53000000
SOLUSDT,1749888000000,0.00002159,146.11000000
SOLUSDT,1749916800000,-0.00000480,144.46155175
SOLUSDT,1749945600005,-0.00003760,144.56000000
SOLUSDT,1749974400009,0.00007334,145.82000000
SOLUSDT,1750003200000,0.00008709,150.77000000
SOLUSDT,1750032000000,0.00010000,152.89000000
SOLUSDT,1750060800000,0.00010000,157.19949956
SOLUSDT,1750089600003,-0.00000624,156.49000000
SOLUSDT,1750118400000,0.00000996,150.67078596
SOLUSDT,1750147200006,0.00010000,152.61862237
SOLUSDT,1750176000001,0.00005322,147.55000000
SOLUSDT,1750204800001,0.00005552,147.49000000
SOLUSDT,1750233600001,-0.00000710,147.91312412
SOLUSDT,1750262400001,-0.00002074,145.68091404
SOLUSDT,1750291200005,0.00002853,146.28000000
SOLUSDT,1750320000003,0.00002565,145.00000000
SOLUSDT,1750348800000,0.00001075,143.08000000
SOLUSDT,1750377600000,0.00005538,146.97565746
SOLUSDT,1750406400002,0.00004090,147.40000000
SOLUSDT,1750435200001,0.00001443,142.76000000
SOLUSDT,1750464000002,-0.00005118,140.02000000
SOLUSDT,1750492800005,-0.00007613,140.55000000
SOLUSDT,1750521600000,0.00002732,140.23000000
SOLUSDT,1750550400005,-0.00003464,135.33827939
SOLUSDT,1750579200000,0.00003965,134.75000000
SOLUSDT,1750608000003,0.00000855,128.53444605
SOLUSDT,1750636800000,0.00004979,131.67592500
SOLUSDT,1750665600004,0.00000469,134.32000000
SOLUSDT,1750694400013,0.00001440,133.35000000
SOLUSDT,1750723200003,0.00008638,144.41000000
SOLUSDT,1750752000000,-0.00002013,143.96364693
SOLUSDT,1750780800000,0.00002041,144.24000000
SOLUSDT,1750809600005,-0.00001345,145.82440482
SOLUSDT,1750838400000,0.00010000,146.94988728
SOLUSDT,1750867200005,0.00004739,143.61000000
SOLUSDT,1750896000000,0.00003413,143.49000000
SOLUSDT,1750924800006,0.00002145,145.07359649
SOLUSDT,1750953600007,-0.00006184,142.93723860
SOLUSDT,1750982400000,-0.00006442,138.98000000
SOLUSDT,1751011200000,0.00001541,140.26209054
SOLUSDT,1751040000009,0.00001738,143.40000000
SOLUSDT,1751068800001,0.00006933,142.03001667
SOLUSDT,1751097600002,0.00010000,146.45733333
SOLUSDT,1751126400000,0.00010000,148.10836491
SOLUSDT,1751155200004,0.00010000,150.67000000
SOLUSDT,1751184000001,0.00010000,150.26000000
SOLUSDT,1751212800001,0.00003460,150.69125965
SOLUSDT,1751241600000,0.00006987,153.22808158
SOLUSDT,1751270400005,0.00000833,150.59659474
SOLUSDT,1751299200002,0.00003926,157.78000000
SOLUSDT,1751328000007,0.00009123,154.74839561
SOLUSDT,1751356800002,0.00005050,149.97504059
SOLUSDT,1751385600000,-0.00007235,147.13000000
SOLUSDT,1751414400001,-0.00005826,146.79291667
SOLUSDT,1751443200000,-0.00004281,149.03000000
SOLUSDT,1751472000003,-0.00000492,151.25000000
SOLUSDT,1751500800006,0.00007514,152.24000000
SOLUSDT,1751529600003,0.00008784,155.53000000
SOLUSDT,1751558400003,-0.00000808,150.09544474
SOLUSDT,1751587200005,-0.00001339,152.28169518
SOLUSDT,1751616000003,0.00009974,150.42292895
SOLUSDT,1751644800001,-0.00006162,146.50265789
SOLUSDT,1751673600004,-0.00015145,147.59000000
SOLUSDT,1751702400009,-0.00007863,147.78000000
SOLUSDT,1751731200006,-0.00006498,147.04813333
SOLUSDT,1751760000001,-0.00003364,147.50000000
SOLUSDT,1751788800002,-0.00007540,147.82000000
SOLUSDT,1751817600004,0.00003442,151.48000000
SOLUSDT,1751846400000,0.00010000,151.81000000
SOLUSDT,1751875200007,0.00006880,152.30300482
SOLUSDT,1751904000000,0.00003570,150.99421184
SOLUSDT,1751932800010,0.00003474,148.82000000
SOLUSDT,1751961600003,-0.00003311,149.57875088
SOLUSDT,1751990400000,-0.00000741,149.79000000
SOLUSDT,1752019200002,0.00002053,151.59000000
SOLUSDT,1752048000006,0.00000017,152.94000000
SOLUSDT,1752076800001,0.00000552,153.91000000
SOLUSDT,1752105600003,0.00010000,157.00600833
SOLUSDT,1752134400000,0.00002127,157.83000000
SOLUSDT,1752163200004,0.00001690,156.37000000
SOLUSDT,1752192000004,0.00010000,164.28716754
SOLUSDT,1752220800007,0.00004064,163.18000000
SOLUSDT,1752249600001,0.00010000,162.27551842
SOLUSDT,1752278400000,0.00010000,162.87883860
SOLUSDT,1752307200001,0.00010000,163.16000000
SOLUSDT,1752336000002,0.00010000,158.07000000
SOLUSDT,1752364800006,0.00010000,160.63000000
SOLUSDT,1752393600001,0.00010000,162.58065132
SOLUSDT,1752422400003,0.00007719,161.95000000
SOLUSDT,1752451200000,0.00003590,161.05029868
SOLUSDT,1752480000000,0.00010000,167.18102982
SOLUSDT,1752508800000,0.00010000,163.92204956
SOLUSDT,1752537600002,0.00007758,162.14343991
SOLUSDT,1752566400000,-0.00000361,159.45340526
SOLUSDT,1752595200000,0.00002244,160.39000000
SOLUSDT,1752624000000,0.00010000,163.99894254
