symbol,funding_time_ms,funding_rate,mark_price
LINKUSDT,1746892800001,0.00010000,16.41888548
LINKUSDT,1746921600000,0.00010000,17.33222238
LINKUSDT,1746950400001,0.00010000,16.44600000
LINKUSDT,1746979200001,0.00007356,16.60800000
LINKUSDT,1747008000004,0.00010000,17.09754200
LINKUSDT,1747036800000,0.00010000,17.49656414
LINKUSDT,1747065600000,0.00010000,16.82900000
LINKUSDT,1747094400000,0.00010000,16.73152890
LINKUSDT,1747123200008,0.00010000,16.40914543
LINKUSDT,1747152000001,0.00003297,16.86100000
LINKUSDT,1747180800007,0.00010000,17.38500000
LINKUSDT,1747209600000,0.00010000,17.18800000
LINKUSDT,1747238400002,0.00010000,17.00046405
LINKUSDT,1747267200000,0.00010000,17.00300000
LINKUSDT,1747296000003,0.00006273,16.19000000
LINKUSDT,1747324800000,-0.00006935,16.43900000
LINKUSDT,1747353600001,-0.00001079,16.03200000
LINKUSDT,1747382400000,0.00006200,16.34000000
LINKUSDT,1747411200000,0.00006638,16.25426790
LINKUSDT,1747440000000,0.00002221,15.74800000
LINKUSDT,1747468800001,0.00005895,15.39800000
LINKUSDT,1747497600004,-0.00001839,15.30000000
LINKUSDT,1747526400000,0.00000248,15.31424857
LINKUSDT,1747555200000,-0.00001093,15.72496000
LINKUSDT,1747584000000,0.00001733,16.34000000
LINKUSDT,1747612800000,-0.00002417,15.86876276
LINKUSDT,1747641600006,-0.00001486,15.17600000
LINKUSDT,1747670400010,0.00000722,15.46392686
LINKUSDT,1747699200000,0.00010000,15.78833143
LINKUSDT,1747728000002,0.00007501,15.94000000
LINKUSDT,1747756800000,-0.00002466,15.52955290
LINKUSDT,1747785600000,0.00000459,15.69500000
LINKUSDT,1747814400001,0.00004591,15.83600000
LINKUSDT,1747843200004,0.00005001,16.10400000
LINKUSDT,1747872000001,0.00007930,16.09300000
LINKUSDT,1747900800000,0.00010000,16.41202690
LINKUSDT,1747929600002,0.00010000,16.79688257
LINKUSDT,1747958400006,0.00010000,16.73972152
LINKUSDT,1747987200000,0.00010000,16.65786571
LINKUSDT,1748016000007,0.00010000,16.19300000
LINKUSDT,1748044800010,0.00010000,15.52800000
LINKUSDT,1748073600000,-0.00002033,15.67200000
LINKUSDT,1748102400003,0.00009506,15.63195895
LINKUSDT,1748131200004,0.00001740,15.32900000
LINKUSDT,1748160000000,0.00010000,15.28348571
LINKUSDT,1748188800000,-0.00014648,15.02765848
LINKUSDT,1748217600000,-0.00006319,15.52269324
LINKUSDT,1748246400000,0.00006676,15.92200000
LINKUSDT,1748275200002,0.00005715,15.75000000
LINKUSDT,1748304000003,0.00004343,15.53017608
LINKUSDT,1748332800001,0.00006219,15.83000000
LINKUSDT,1748361600005,0.00010000,15.99222610
LINKUSDT,1748390400002,0.00006415,15.91254524
LINKUSDT,1748419200003,0.00004128,15.86729143
LINKUSDT,1748448000002,0.00007801,15.44055129
LINKUSDT,1748476800000,0.00005939,15.68682790
LINKUSDT,1748505600006,0.00010000,15.78200000
LINKUSDT,1748534400000,-0.00003930,15.34200000
LINKUSDT,1748563200003,-0.00014220,15.04291995
LINKUSDT,1748592000003,-0.00004588,14.48700000
LINKUSDT,1748620800000,0.00005225,14.23500000
LINKUSDT,1748649600000,-0.00017475,13.87859981
LINKUSDT,1748678400000,-0.00011851,13.69740819
LINKUSDT,1748707200000,-0.00002966,13.86900000
LINKUSDT,1748736000001,-0.00007833,13.96739067
LINKUSDT,1748764800002,-0.00004452,13.86070952
LINKUSDT,1748793600000,0.00010000,13.93465010
LINKUSDT,1748822400001,0.00006172,14.05400000
LINKUSDT,1748851200000,0.00007747,13.87800000
LINKUSDT,1748880000000,0.00002518,13.70100000
LINKUSDT,1748908800000,0.00010000,14.06770286
LINKUSDT,1748937600000,0.00010000,14.12100000
LINKUSDT,1748966400001,0.00006056,14.32100000
LINKUSDT,1748995200000,0.00008996,14.10300000
LINKUSDT,1749024000000,0.00009229,14.28100000
LINKUSDT,1749052800000,-0.00003170,14.17807214
LINKUSDT,1749081600016,-0.00002455,13.82600000
LINKUSDT,1749110400000,0.00002085,13.74200000
LINKUSDT,1749139200000,-0.00001324,13.70879990
LINKUSDT,1749168000002,-0.00017716,12.87988905
LINKUSDT,1749196800000,-0.00010808,13.17042452
LINKUSDT,1749225600006,0.00000194,13.54032914
LINKUSDT,1749254400000,0.00001989,13.55737714
LINKUSDT,1749283200000,0.00010000,14.02000000
LINKUSDT,1749312000002,0.00000952,13.93000000
LINKUSDT,1749340800000,-0.00013338,13.82182505
LINKUSDT,1749369600000,0.00005083,13.73469714
LINKUSDT,1749398400000,0.00003436,13.74500000
LINKUSDT,1749427200000,0.00003021,13.71873376
LINKUSDT,1749456000001,-0.00006314,13.65500000
LINKUSDT,1749484800001,0.00007941,13.92500000
LINKUSDT,1749513600000,0.00010000,14.34600000
LINKUSDT,1749542400001,0.00003223,14.47300000
LINKUSDT,1749571200003,0.00010000,15.08776286
LINKUSDT,1749600000000,0.00010000,15.44500000
LINKUSDT,1749628800000,0.00010000,15.39919648
LINKUSDT,1749657600010,0.00010000,15.61100000
LINKUSDT,1749686400002,0.00008548,14.88769070
LINKUSDT,1749715200003,0.00000243,14.42000000
LINKUSDT,1749744000001,-0.00002943,14.24919757
LINKUSDT,1749772800000,0.00002210,13.96655267
LINKUSDT,1749801600001,-0.00017111,13.22700000
LINKUSDT,1749830400004,-0.00005406,13.40756314
LINKUSDT,1749859200000,0.00000609,13.43200000
LINKUSDT,1749888000000,-0.00004161,13.20220014
LINKUSDT,1749916800000,-0.00011261,12.99615819
LINKUSDT,1749945600005,-0.00007485,13.14100000
LINKUSDT,1749974400009,-0.00011512,13.14563176
LINKUSDT,1750003200000,0.00001176,13.16800000
LINKUSDT,1750032000000,-0.00002578,13.29315014
LINKUSDT,1750060800000,0.00002516,13.67620286
LINKUSDT,1750089600003,0.00009935,13.79078000
LINKUSDT,1750118400000,0.00008883,13.55732571
LINKUSDT,1750147200006,0.00000919,13.48976976
LINKUSDT,1750176000001,0.00007019,13.04589562
LINKUSDT,1750204800001,0.00000006,12.98367210
LINKUSDT,1750233600001,-0.00006610,13.08750571
LINKUSDT,1750262400001,-0.00012747,12.88700000
LINKUSDT,1750291200005,0.00006836,13.10587714
LINKUSDT,1750320000003,0.00002745,13.12048633
LINKUSDT,1750348800000,0.00001082,12.94800000
LINKUSDT,1750377600000,0.00007042,13.06774214
LINKUSDT,1750406400002,0.00008285,13.17333586
LINKUSDT,1750435200001,-0.00007504,12.89500000
LINKUSDT,1750464000002,-0.00009279,12.50000000
LINKUSDT,1750492800005,0.00004130,12.63244286
LINKUSDT,1750521600000,-0.00002087,12.49031762
LINKUSDT,1750550400005,0.00009349,12.01984969
LINKUSDT,1750579200000,0.00002955,11.96100000
LINKUSDT,1750608000003,-0.00001753,11.43300000
LINKUSDT,1750636800000,-0.00000983,11.64800000
LINKUSDT,1750665600004,0.00001832,11.84900000
LINKUSDT,1750694400013,0.00000823,11.74900000
LINKUSDT,1750723200003,0.00005242,12.81764286
LINKUSDT,1750752000000,0.00007989,13.03309429
LINKUSDT,1750780800000,0.00010000,13.34500000
LINKUSDT,1750809600005,0.00003606,13.41290838
LINKUSDT,1750838400000,0.00010000,13.45123686
LINKUSDT,1750867200005,0.00009061,13.05100000
LINKUSDT,1750896000000,0.00002686,13.12860286
LINKUSDT,1750924800006,-0.00003615,13.37877400
LINKUSDT,1750953600007,-0.00001057,13.10800000
LINKUSDT,1750982400000,0.00005057,12.93000000
LINKUSDT,1751011200000,0.00004917,13.01771569
LINKUSDT,1751040000009,0.00004682,13.03500000
LINKUSDT,1751068800001,0.00006689,13.04400000
LINKUSDT,1751097600002,0.00000957,13.15700000
LINKUSDT,1751126400000,0.00007499,13.27000000
LINKUSDT,1751155200004,0.00010000,13.39000000
LINKUSDT,1751184000001,0.00007334,13.43600000
LINKUSDT,1751212800001,-0.00001412,13.27500000
LINKUSDT,1751241600000,0.00010000,13.70346119
LINKUSDT,1751270400005,-0.00009367,13.33681329
LINKUSDT,1751299200002,0.00003543,13.36786414
LINKUSDT,1751328000007,0.00010000,13.37649914
LINKUSDT,1751356800002,0.00000591,13.21700000
LINKUSDT,1751385600000,-0.00003789,13.00661071
LINKUSDT,1751414400001,-0.00005407,12.88766067
LINKUSDT,1751443200000,0.00003044,13.03271010
LINKUSDT,1751472000003,0.00010000,13.36665390
LINKUSDT,1751500800006,0.00010000,13.55253205
LINKUSDT,1751529600003,0.00010000,13.87700000
LINKUSDT,1751558400003,0.00010000,13.61569543
LINKUSDT,1751587200005,0.00010000,13.66233252
LINKUSDT,1751616000003,0.00010000,13.36687124
LINKUSDT,1751644800001,-0.00000435,13.06600000
LINKUSDT,1751673600004,-0.00002035,13.16000000
LINKUSDT,1751702400009,0.00008750,13.18200000
LINKUSDT,1751731200006,0.00002575,13.11800000
LINKUSDT,1751760000001,0.00000294,13.22200000
LINKUSDT,1751788800002,0.00004710,13.14904000
LINKUSDT,1751817600004,0.00009077,13.42316857
LINKUSDT,1751846400000,0.00010000,13.48029329
LINKUSDT,1751875200007,0.00010000,13.62107295
LINKUSDT,1751904000000,0.00009844,13.52523429
LINKUSDT,1751932800010,0.00005456,13.42969000
LINKUSDT,1751961600003,0.00000516,13.35009205
LINKUSDT,1751990400000,0.00003391,13.49098795
LINKUSDT,1752019200002,0.00010000,13.96400000
LINKUSDT,1752048000006,0.00010000,14.14524010
LINKUSDT,1752076800001,0.00010000,14.00900000
LINKUSDT,1752105600003,0.00010000,14.24495238
LINKUSDT,1752134400000,0.00010000,14.39100000
LINKUSDT,1752163200004,0.00008418,14.33666952
LINKUSDT,1752192000004,0.00010000,15.23301492
LINKUSDT,1752220800007,0.00010000,15.26401995
LINKUSDT,1752249600001,0.00010000,15.48200000
LINKUSDT,1752278400000,0.00010000,15.28849429
LINKUSDT,1752307200001,0.00010000,15.24499252
LINKUSDT,1752336000002,0.00010000,14.82127429
LINKUSDT,1752364800006,0.00010000,15.11064286
LINKUSDT,1752393600001,0.00010000,15.35655181
LINKUSDT,1752422400003,0.00010000,15.69462000
LINKUSDT,1752451200000,0.00010000,15.65042733
LINKUSDT,1752480000000,0.00010000,16.15612214
LINKUSDT,1752508800000,0.00010000,15.97133429
LINKUSDT,1752537600002,0.00010000,15.75400000
LINKUSDT,1752566400000,0.00010000,15.40500000
LINKUSDT,1752595200000,0.00010000,15.57000000
LINKUSDT,1752624000000,0.00010000,16.10640048
LINKUSDT,1752652800000,0.00010000,16.31838676
LINKUSDT,1752681600008,0.00010000,16.60500000
LINKUSDT,1752710400003,0.00010000,16.67100000
LINKUSDT,1752739200000,0.00010000,16.98500000
LINKUSDT,1752768000000,0.00010000,17.13459252
LINKUSDT,1752796800004,0.00010000,17.99700000
LINKUSDT,1752825600000,0.00010000,18.52295205
LINKUSDT,1752854400000,0.00010000,17.92600000
LINKUSDT,1752883200009,0.00010000,17.83587276
LINKUSDT,1752912000000,0.00010000,17.95744814
LINKUSDT,1752940800002,0.00010000,17.92588024
LINKUSDT,1752969600000,0.00010000,18.39200000
LINKUSDT,1752998400000,0.00010000,18.80752286
LINKUSDT,1753027200000,0.00010000,19.70679157
LINKUSDT,1753056000001,0.00010000,19.27852267
LINKUSDT,1753084800000,0.00010000,19.74811562
LINKUSDT,1753113600001,0.00010000,19.79800000
LINKUSDT,1753142400000,0.00010000,19.49930481
LINKUSDT,1753171200010,0.00010000,19.05535805
LINKUSDT,1753200000007,0.00010000,19.34800000
LINKUSDT,1753228800000,0.00010000,19.66900000
LINKUSDT,1753257600004,0.00010000,19.14943714
LINKUSDT,1753286400002,0.00010000,18.48794676
LINKUSDT,1753315200000,0.00010000,18.16755714
LINKUSDT,1753344000001,0.00010000,17.73487729
LINKUSDT,1753372800000,0.00010000,18.46400000
LINKUSDT,1753401600000,0.00010000,17.90100000
LINKUSDT,1753430400000,0.00010000,17.49990571
LINKUSDT,1753459200000,0.00010000,17.60610371
LINKUSDT,1753488000001,0.00010000,18.29195133
LINKUSDT,1753516800005,0.00010000,18.22276762
LINKUSDT,1753545600001,0.00010000,18.39683714
LINKUSDT,1753574400001,0.00010000,18.40322752
LINKUSDT,1753603200000,0.00010000,18.77300219
LINKUSDT,1753632000008,0.00010000,18.84072571
LINKUSDT,1753660800005,0.00010000,19.22800000
LINKUSDT,1753689600000,0.00010000,19.29300000
LINKUSDT,1753718400000,0.00010000,18.38719481
LINKUSDT,1753747200001,-0.00016131,18.11200000
LINKUSDT,1753776000000,0.00010000,18.58510477
LINKUSDT,1753804800000,0.00010000,17.69070071
LINKUSDT,1753833600011,0.00010000,17.82300000
LINKUSDT,1753862400000,0.00010000,17.69700000
LINKUSDT,1753891200008,0.00000279,17.58600000
LINKUSDT,1753920000000,-0.00000912,17.69700000
LINKUSDT,1753948800009,0.00008963,18.02005432
LINKUSDT,1753977600000,-0.00001879,17.51799080
LINKUSDT,1754006400001,0.00004219,16.92100000
LINKUSDT,1754035200003,0.00005136,16.62738195
LINKUSDT,1754064000000,0.00009399,16.63073095
LINKUSDT,1754092800004,0.00010000,16.06200000
LINKUSDT,1754121600000,0.00005192,16.13000000
LINKUSDT,1754150400000,0.00008882,15.78040752
LINKUSDT,1754179200000,0.00003288,15.63614876
LINKUSDT,1754208000000,0.00001864,16.00416781
LINKUSDT,1754236800003,0.00001271,16.23000000
LINKUSDT,1754265600004,-0.00000115,16.28800000
LINKUSDT,1754294400000,0.00009158,16.62074843
LINKUSDT,1754323200002,0.00002772,16.91325381
LINKUSDT,1754352000000,0.00010000,17.10700000
LINKUSDT,1754380800000,0.00010000,16.49616910
LINKUSDT,1754409600000,0.00010000,16.25849922
LINKUSDT,1754438400005,0.00005777,16.37461110
LINKUSDT,1754467200000,0.00005020,16.50700000
LINKUSDT,1754496000000,-0.00000087,16.77722255
LINKUSDT,1754524800003,0.00010000,16.66600000
LINKUSDT,1754553600002,0.00010000,16.82300000
