openTime,open,high,low,close,volume
1597449600000,5.00000000,23.25500000,5.00000000,6.91000000,5014732.42100000
1597536000000,6.91000000,7.69600000,5.73400000,5.78200000,3224235.06000000
1597622400000,5.78100000,5.94000000,4.18200000,4.38000000,4726877.36100000
1597708800000,4.37500000,4.48600000,3.17300000,3.60000000,5891300.54400000
1597795200000,3.60000000,5.03000000,3.30500000,3.91900000,7644862.30500000
1597881600000,3.91900000,4.67500000,3.80900000,3.89000000,4503665.09000000
1597968000000,3.88400000,4.06900000,3.20000000,3.23000000,4839799.21300000
1598054400000,3.23000000,3.27000000,2.71500000,3.05700000,3407375.50600000
1598140800000,3.05700000,3.09000000,2.58000000,2.69500000,3452913.36500000
1598227200000,2.68500000,3.10000000,2.59500000,2.89700000,4249210.83900000
1598313600000,2.88400000,3.41100000,2.68000000,2.85700000,5472771.86700000
1598400000000,2.85800000,4.15000000,2.81500000,3.55600000,9770163.83300000
1598486400000,3.55800000,4.31600000,3.20000000,3.34400000,10622222.28100000
1598572800000,3.34400000,4.00000000,3.34000000,3.52700000,5469740.80900000
1598659200000,3.53200000,3.54900000,3.08300000,3.10900000,4563202.89300000
1598745600000,3.10700000,3.75000000,3.08000000,3.55400000,7510633.03200000
1598832000000,3.55700000,4.44300000,3.42300000,4.33700000,7516192.04300000
1598918400000,4.33300000,5.70100000,4.14100000,5.33500000,21189407.35900000
1599004800000,5.35600000,5.36900000,3.80000000,4.32600000,13213895.28100000
1599091200000,4.32600000,4.35900000,2.73300000,2.91300000,13872548.79200000
1599177600000,2.91300000,3.29400000,2.66600000,2.85000000,9011295.30500000
1599264000000,2.85100000,3.07300000,1.54900000,1.90100000,10874401.79000000
1599350400000,1.89700000,2.33500000,1.50000000,2.16000000,12841820.03400000
1599436800000,2.16100000,2.29800000,1.70000000,2.09700000,8069814.76700000
1599523200000,2.10000000,2.15000000,1.75700000,1.83900000,6501641.78300000
1599609600000,1.83800000,2.14300000,1.77200000,1.97300000,8816283.96900000
1599696000000,1.97000000,2.19700000,1.92500000,1.96000000,9833403.85000000
1599782400000,1.96100000,2.00900000,1.70300000,1.90100000,8378489.69100000
1599868800000,1.90000000,2.14700000,1.81000000,2.10300000,11820422.80800000
1599955200000,2.10100000,2.14000000,1.76000000,1.90800000,9602679.52300000
1600041600000,1.90800000,1.98200000,1.78700000,1.84300000,7171169.58500000
1600128000000,1.84600000,1.88900000,1.33700000,1.41500000,10844631.25800000
1600214400000,1.41700000,1.46300000,1.19800000,1.28100000,12854255.48100000
1600300800000,1.28100000,1.43300000,1.19600000,1.33300000,10784967.31300000
1600387200000,1.33200000,1.43300000,1.22200000,1.25800000,10518595.21900000
